name,category,price,weight,paid_disposal,free_disposal,technical_name
tv,electronics,164.09,9.5,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung Electronics UN32M4500BFXZA 720P Smart LED TV, 32"" (2018)"
tv,electronics,1199,44.1,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Samsung QN55Q8FN FLAT 55” QLED 4K UHD 8 Series Smart TV 2018
tv,electronics,1896.99,97.4,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","LG 86UM8070PUA 86"" 4K Ultra HD Smart LED TV (2019), Black"
tv,electronics,187.62,9.65,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Sceptre 32 inches 720p LED TV (2018)
tv,electronics,697.99,56.2,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Samsung UN65RU7100FXZA Flat 65-Inch 4K UHD 7 Series Ultra HD Smart TV with HDR and Alexa Compatibility (2019 Model)
tv,electronics,147.92,9,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Samsung UN24H4000 24-Inch 720p LED TV (2014 Model)
tv,electronics,1049.99,54.7,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Samsung QN65Q6FN FLAT 65” QLED 4K UHD 6 Series Smart TV 2018
tv,electronics,1098,69,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Sony XBR65X900F 65-Inch 4K Ultra HD Smart LED TV with Alexa Compatibility
tv,electronics,898,48.5,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Sony X800G 65 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2019 Model, 65-Inch "
tv,electronics,896.99,56.9,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","LG 65SM8600PUA Alexa Built-in Nano 8 Series 65"" 4K Ultra HD Smart LED NanoCell TV (2019) "
tv,electronics,2500,58,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung UN65NU8500FXZA Curved 65"" 4K UHD 8 Series Smart LED TV (2018) "
tv,electronics,1798,120,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Sony X940E 4K Ultra HD High Dynamic Range Smart Android TV (75"")"
tv,electronics,149.99,9.4,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",TCL 32S327 32-Inch 1080p Roku Smart LED TV (2018 Model)
tv,electronics,229.99,16.5,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",TCL 43S425 43 Inch 4K Ultra HD Smart Roku LED TV (2018)
tv,electronics,896.97,65,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Sony XBR65X850F 65-Inch 4K Ultra HD Smart LED TV
tv,electronics,998,41.88,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Sony X950G 55 Inch TV: 4K Ultra HD Smart LED TV with HDR and Alexa Compatibility - 2019 Model
tv,electronics,849.99,75,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",LG Electronics 70UK6570 70-Inch 4K Ultra HD Smart LED TV (2018 Model)
tv,electronics,555.99,22,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",LG Electronics 49LJ550M 49-Inch Class Full HD 1080p Smart LED TV 2018 Model
tv,electronics,540.37,47.3,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",TCL LE50FHDF3010TA 50-Inch 1080p 120Hz LED TV (2013 Model)
tv,electronics,734.99,16.8,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Samsung UN40H5003 40-Inch 1080p LED TV (2014 Model)
laptop,electronics,1072.99,5.58,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",HP Omen Gaming Laptop Intel Core i7 8750H 1TB HD+256GB SSD NVIDIA GTX 1060 6GB
laptop,electronics,700,5.05,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","HP Pavilion X360 14-Inch Convertible Laptop, Intel Core I5-8265U Processor, 8 GB RAM, 1 TB Hard Drive & 128 GB Solid-State Drive, Windows 10 Home (14-cd1042nr, Mineral Silver)"
laptop,electronics,1596.99,2.95,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","LG Gram 17Z990-R.AAS9U1 Thin and Light Laptop, 17"" (2560 X 1600) IPS Display, Intel 8th Gen Core i7, 16GB RAM, 1TB (512GB x 2) Nvme SSD, Up to 19.5 Hour Battery, Thunderbolt 3, Dark Silver"
laptop,electronics,1474,2.95,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","LG gram Thin and Light Laptop - 17"" (2560 x 1600) IPS Display, Intel 8th Gen Core i7, 16GB RAM, 512GB SSD, up to 19.5 Hour Battery, Thunderbolt 3 - 17Z990-R.AAS8U1 (2019), Dark Silver"
laptop,electronics,829.95,2.91,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Oemgenuine Lenovo ThinkPad T470s Laptop Computer 14 Inch FHD Display 1920x1080, Intel Dual Core i5-6300U, 20GB RAM, 256GB SSD (PCIe-NVMe), Fingerprint, W10P"
laptop,electronics,749.99,3.18,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","2019 Lenovo ThinkPad X260 12.5"" IPS Anti-Glare HD Business Laptop (Intel Dual Core i5-6200U, 16GB DDR4 Memory, 256GB SSD) WiFi AC, Bluetooth, Fingerprint, Backlit, Ethernet, Windows 10 Professional"
laptop,electronics,1147.52,2.1,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","LG gram Laptop - 13.3"" Full HD Display, Intel 8th Gen Core i7, 16GB RAM, 256GB SSD, 20.5 Hour Battery Life, Thunderbolt 3 - 13Z990-R.AAS7U1 (2019), Dark Silver"
laptop,electronics,250,2.6,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","2020 Lenovo 2-in-1 11.6"" Convertible Chromebook Touchscreen Laptop Computer/ Quad-Core MediaTek MT8173C (4C/ 2X A72 + 2X A53)/ 4GB Memory/ 32GB eMMC/ 802.11ac WiFi/ Bluetooth/ Type-C/ White/ Chrome OS"
laptop,electronics,771,4.68,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","2019 Lenovo Thinkpad E590 15.6"" HD Business Laptop (Intel Quad Core i5-8265U, 16GB DDR4 RAM, Toshiba 256GB PCIe NVMe SSD + 500GB HDD) Type-C, HDMI, Ethernet, Webcam, Windows 10 Pro"
laptop,electronics,1124,8.1,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","MSI GF65 Thin 9SE-013 15.6"" 120Hz Gaming Laptop Intel Core i7-9750H RTX2060 16GB 512GB Nvme SSD Win10Home"
laptop,electronics,866.91,5,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","New Apple MMGG2LL/A MacBook Air 13.3-Inch Laptop (1.6 GHz Intel Core i5, 8GB RAM, 256GB SSD, Mac OS X V10.11 El Capitan), Silver"
laptop,electronics,413.18,3.6,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Lenovo Flex 14.0"" HD, Muti-Touch, 2-in-1 Laptop, Intel Core i3-8145U Processor,4GB RAM, 128GB SSD, HDMI, Windows 10 (Intel i3 Processor)"
laptop,electronics,1098.08,2.96,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Apple MacBook Air Z0UU3LL/A Laptop (Mac OS High Sierra, 2.2GHz dual-core Intel Core i7, 13.3"" 4K UHD Screen, Storage: 128 GB, RAM: 8 GB) Silver "
laptop,electronics,1219.95,6.73,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","HP Envy 17t Premium 17.3 inch Touch Laptop (Intel 8th Gen i7 Quad Core, 16GB RAM, 1TB HDD + 512GB SSD, GeForce MX GPU, 17.3"" FHD (1920 x 1080) Touchscreen, DVD, Win 10 Home)"
laptop,electronics,1799,8.3,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","MSI P65 Creator-1084 15.6"" 4K UHD Display, Ultra-Thin and Light, RTX Studio Laptop, Intel Core i7-9750H, GeForce RTX 2060, 32GB DDR4, 1TB Teton Glacier SSD, Win10PRO, VR Ready"
laptop,electronics,692.49,7.55,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","MSI GF63 Thin 9SC-614 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1650, 8GB, 512GB NVMe SSD, Win10"
laptop,electronics,1999.11,5.49,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","MSI GE63 Raider RGB-609 15.6"" Gaming Laptop, 144Hz Display, Intel Core i7-9750H, NVIDIA GeForce RTX2060, 16GB, 256GB NVMe SSD + 1TB HDD"
laptop,electronics,799.95,5.6,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Eluktronics N857EK1 Pro-X Premium Gaming Laptop - Intel Core i7-8750H Hexa Core Windows 10 Home 4GB GDDR5 NVIDIA GeForce GTX 1050Ti 15.6” Full HD IPS Display 256GB PCIe NVMe SSD + 16GB DDR4 RAM
laptop,electronics,99,5.9,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Lenovo Thinkpad T61 14” Notebook Laptop 7665-AD2
laptop,electronics,919,9.6,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Dell Inspiron 4K Gaming Laptop: Core i7-7700HQ, 16GB RAM, 512GB SSD+1TB HDD, W10H 512GB SSD + 1TB HDD, GTX 1060 6GB, 15.6-inch UHD Display"
tablet,electronics,79.99,0.7,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","PROGRACE Kids Tablets Android 9 QuadCore 2GB RAM 16GB ROM Learning Tablet for Kids Boys Toy Gift with Parental Control Toddler Children's Tablet IPS 7"""
tablet,electronics,259.96,0.24,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Samsung Galaxy Tab A 10.1 128 GB Wifi Tablet Black (2019)
tablet,electronics,441.63,1,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Samsung Galaxy Tab A 9.7-Inch Tablet (16 GB, Smoky Titanium)"
tablet,electronics,729.99,0.92,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Samsung Galaxy Tab S6 10.5"",  256GB WiFi Tablet Mountain Gray - SM-T860NZALXAR "
tablet,electronics,116,2,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",ZTE ZPad 10 Inch Tablet 1920 X 1200 Full HD Screen Dolby Audio
tablet,electronics,199.95,1.52,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","10"" Windows 10 Fusion5 Ultra Slim Windows Tablet PC- (4GB RAM, 64GB Storage, FWIN232+ Model, Full Size USB 3.0, Intel Quad-core, 5MP and 2MP Dual Cameras, Bluetooth, October 2018 Model,Windows 10 S"
tablet,electronics,599.77,4,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Samsung IT SM-T670NZKAXAR Samsung Galaxy View 32GB Android 18.4"" Wi-Fi Tablet Computer (Black)"
tablet,electronics,59.99,0.631,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Fire HD 8 Tablet (8"" HD Display, 16 GB) - Black"
tablet,electronics,39.99,0.631,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Fire 7 Tablet, 7"" display, 32 GB, 2018"
tablet,electronics,113.5,1.1,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Huawei MediaPad T3 10"" WiFi Tablet Android 16GB 2 RAM -Android Nougat -Aluminum Alloy Body (Gray) -International Version- No Warranty"
tablet,electronics,90.99,0.64,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Nexus 7 from Google (7-Inch, 16 GB, Black) by ASUS (2013) Tablet"
tablet,electronics,123.09,1.21,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Samsung Galaxy Tab E 9.6""; 16 GB Wifi Tablet (Black) SM-T560NZKUXAR"
tablet,electronics,265,0.68,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Huawei MediaPad M5 Tablet with 8.4"" 2.5D Display, Octa Core, Quick Charge, Dual Harman Kardon-Tuned Speakers, WiFi Only, 4Gb+64Gb, Space Gray (US Warranty)"
tablet,electronics,730,4.41,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Microsoft 2019 Surface Pro 6 12.3 (2736x1824) PixelSense 267 PPI 10-Point Touch Display Tablet PC W/Surface Type Cover, Intel Quad Core 8th Gen i5-8250U, 8GB RAM, 128GB SSD, Windows 10, Platinum"
tablet,electronics,59.99,1.32,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","7 inch Kids Education Tablets Android 5.1 8GB, Kids Software Pre-Installed, Premium Parent Control, Educational Game Apps,WiFi,Bluetooth (Blue)"
tablet,electronics,219,0.64,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Google (7-Inch, 32 GB, Black) by ASUS (2013) Tablet"
tablet,electronics,459,1.76,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Microsoft Surface Pro 3 MQ2-00001 12-Inch Full HD 128 GB Storage Multi-Touch Tablet (Silver)
tablet,electronics,126,1.34,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Lenovo Yoga Multimode 10-inch Tablet
tablet,electronics,325,0.7,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Huawei + Harman Kardon MediaPad M3 8.0 Octa Core 8.4"" Android (Marshmallow) +EMUI Tablet, WiFi only, 32GB, Moonlight Silver (US Warranty) "
tablet,electronics,69.99,1.45,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Dragon Touch 7 inch Tablet, Android 9.0 Pie, Quad-Core Processor, 2GB RAM 16GB Storage, 7 inch IPS HD Display, Dual Camera, Wi-Fi Only, Black"
computer monitor,electronics,184.99,1.7,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Portable Monitor - Lepow 15.6 Inch Computer Display 1920×1080 Full HD IPS Screen USB C Gaming Monitor with Type-C Mini HDMI for Laptop PC MAC Phone Xbox PS4, Include Smart Cover & Screen Protector"
computer monitor,electronics,379.99,18.55,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung 32-Inch CJG56 144Hz Curved Gaming Monitor (LC32JG56QQNXZA) – WQHD Computer Monitor, 2560 x 1440p Resolution, 4ms Response, Game Mode, HDMI, AMD FreeSync, Black"
computer monitor,electronics,217.99,14,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Dell Computer Ultrasharp U2415 24.0-Inch Screen LED Monitor, Black"
computer monitor,electronics,133.57,14,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung 27-Inch CR50 Frameless Curved Gaming Monitor (LC27R500FHNXZA) – 60Hz Refresh, Computer Monitor, 1920 x 1080p Resolution, 4ms Response, FreeSync, HDMI,Black"
computer monitor,electronics,110.81,12.79,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Dell SE2717Hr 27"" IPS LED Full HD Computer Monitor "
computer monitor,electronics,288.48,11.64,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung 28-Inch UE570 UHD 4K Gaming Monitor (LU28E570DS/ZA) – 60Hz Refresh, Computer Monitor, 3840 x 2160p Resolution, 1ms Response, FreeSync, Split Screen, HDMI, Black"
computer monitor,electronics,349.99,17.2,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Viotek GN34CW 34-Inch 21:9 Ultrawide Curved QHD Gaming and Professional Computer Monitor, 100Hz 1440p, FreeSync FTS/RTS VESA (White) "
computer monitor,electronics,1199.99,33,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung 49-Inch CRG9 Curved Gaming Monitor (LC49RG90SSNXZA) – 120Hz Refresh, Ultrawide Screen QLED Computer Monitor, 5120 x 1440p Resolution, 4ms Response, FreeSync 2 with HDR, HDMI"
computer monitor,electronics,399.99,12.3,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Samsung 32-Inch UR590C UHD 4K Curved Gaming Monitor (LU32R590CWNXZA) – 60Hz Refresh, Widescreen Computer Monitor, 3840 x 2160p Resolution, 4ms Response, Game Mode, HDMI, Dark Blue Gray"
computer monitor,electronics,79.99,4.4,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Acer G206HQL bd 19.5-Inch LED Computer Monitor Back-Lit Widescreen Display
computer monitor,electronics,79.99,0.52,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Touchscreen Monitor, 7 Inch Portable USB Monitor Raspberry Pi Touch Screen IPS Display Computer Monitor 1024X600 16:9 HDMI Game Monitor for Pi 4/3 /2/ Zero/B Raspbian Ubuntu Xbox /PS4 Mac"
computer monitor,electronics,89.99,3.75,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",TOGUARD Portable Monitor 12 Inch TFT LCD HD 1366x768 Color Computer Monitor Display Screen with HDMI VGA MIC Port for PC Raspberry Pi Use Built-in Speaker 160° Wide Viewing Angle
computer monitor,electronics,69.99,2.2,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Loncevon-10.1 inch Small Portable Laptop Computer Monitor with HDMI VGA Port; Raspberry pi Display Screen Monitor ; Video HDMI Monitor HD 1024x600 - Build with Dual Speakers, MP5 USB Port, Remote"
computer monitor,electronics,368,3.15,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Dell S2716DG LED with G Sync 27"" Gaming Computer Monitor"
computer monitor,electronics,37.88,13,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Gateway FPD1520 LCD 15"" Computer Monitor"
computer monitor,electronics,698.39,15.1,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","YAMAKASI Q270 JUPITER LED 27"" AH-VA WQHD 2560x1440 DP HDMI DVI D-SUB Computer Monitor"
computer monitor,electronics,159.99,0.52,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Touchscreen Monitor, 12.3 Inch Portable USB Monitor Raspberry Pi Screen LCD Display Computer Laptop VESA Monitor 1600X1200 4:3 HDMI/DVI/VGA for Pi 4/3 /2/ Zero Linux Raspbian (2)"
computer monitor,electronics,79.79,16,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation","Dell 1704FPT 17"" Ultrasharp Flat Screen LCD Computer Monitor"
computer monitor,electronics,275.97,10.87,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",DELL P2417H 23.8-inch Full HD Black Computer Monitor
computer monitor,electronics,179.99,6.95,"dumpster rental, hazardous waste facility, curbside collection","tech firm recycling program, donation",Eyoyo 15 inch Touch Screen Monitor POS Monitor HDMI VGA LCD Monitor 4:3 Display 1024×768 w/Built-in Speaker for POS System Industrial Equipment Computer Laptop
fan,electronics,69.99,10,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",hOmeLabs Tower Fan - 40 Inch Quiet Portable Oscillating Fan with LED Display Built-in Timer 3 Modes and Speed Settings - Remote Controlled Stand Up Cooling Fan for Bedroom and Home Office Use - Black
fan,electronics,25.99,4.7,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",AmazonBasics Air-Circulator 3 Speed Small Room Floor Fan
fan,electronics,29.99,6.75,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Honeywell Comfort Control Oscillating Table Fan Adjustable Tilt Head With 3 Speeds & Removeable Grill
fan,electronics,18.99,0.57,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","EasyAcc Desk Fan,Rechargeable Personal Battery Fan Portable Mini USB Fan 160° Vertical Rotation Stepless Speed Regulation Table Fan Quiet 2600mAh Battery Powered Fan for Camping Office Outdoor-Black"
fan,electronics,39.99,3.5,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Vornado VFAN Mini Classic Personal Vintage Air Circulator Fan, Vintage White"
fan,electronics,36.12,2.05,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Caframo Chinook. 2-Speed Desk Fan. Cage Free, Easy to Clean. White"
fan,electronics,100.99,9.71,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Air King 9318 Industrial Grade High Velocity Multi Mount Fan, 18-Inch"
fan,electronics,29.99,2.39,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Desk Fan Personal Large Wind Turbine Table Cooling Fans for Home Office AC Powered
fan,electronics,65.99,3.97,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","IRIS USA, Woozoo SC15T, Remote Controlled Compact Globe Oscillating Circulating Fan, Black, 1 Pack"
fan,electronics,49.99,2.75,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","2020 New Portable Tower Fan, 10000mAh Cordless Oscillating Desk Fan with Dual Air Circulation System, 6-24H, Ultra Quiet Powerful Cooling Fan for Office, Home, Travel, Camping and Outdoor Activities"
fan,electronics,14.99,1.3,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","TriPole Desk Fan Table Fan with Strong Wind 2000mAh Rechargeable Battery Operated Small Portable Fan 7 Inch Mini USB Fan 3 Speed Adjustable Head Rotatable Quiet Personal Fan for Home Office, Deep Blue"
fan,electronics,22.99,1.16,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","KEYNICE Clip on Fan USB Desk Fans Table Personal Fan with Rechargeable 5000mAh Battery, Cooling Fan Auto Rotation Stepless Speed, Quiet Fan for Stroller, Office, Home, Dorm, Camping- Black"
fan,electronics,12.2,2,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Genesis 6-Inch Clip Convertible Table-Top & Clip Fan Two Quiet Speeds - Ideal For The Home, Office, Dorm, More White"
fan,electronics,82.7,8,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Rowenta VU2660 Turbo Silence Extreme Electronic Table Fan with Remote control
fan,electronics,13.49,2,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Avalon 6-Inch Clip-On Fan - Convertible Table-Top & Clip Fan, Fully Adjustable Head, Two Quiet Speeds - Ideal for The Home, Office, Dorm, More- Black"
fan,electronics,59.99,12,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Lasko 4924 High Velocity Blower Fan with Handle, 30 inch"
fan,electronics,42.33,6.5,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Ozeri OZF6 Desk Fan, Black/Gray"
fan,electronics,24.71,3.75,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","IRIS USA, Inc. 586798 Woozoo HD18NU Whole Room Circulator Fan, Blade 7"", Black"
fan,electronics,134.29,12.04,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Vornado VFAN Sr. Vintage Air Circulator Fan, Green"
fan,electronics,47.02,16.5,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","PELONIS FS45-18UR 18"" Quiet Oscillating Pedestal Fan with LED Display, Remote Control, 3 Speeds and Modes, 7h Programmed Timer for Home and Office, Glossy Black, 18 Inch 2019 New Model"
landline phone,electronics,33.28,3,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Rotary Design Retro Landline Phone for Home, French Blue"
landline phone,electronics,55.99,2.85,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","IRISVO Rotary Dial Telephone Retro Old Fashioned Landline Phones with Classic Metal Bell,Corded Phone with Speaker and Redial Function for Home and Decor(Classic Black)"
landline phone,electronics,45.97,2.6,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Sangyn Retro Phone Old Style Rotary Dial Telephones 1960'S Classic Landline Desk Telephone,Blue"
landline phone,electronics,45.99,1.87,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","IRISVO Retro Rotary Phones for Landline, Corded phone Old Fashioned Rotary Dial Landline Phone for Home and Office Décor"
landline phone,electronics,134.95,1.7,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Yealink YEA-SIP-T32G 1-Handset Landline Color IP Phone with POE and 3-Inch LCD
landline phone,electronics,69.41,1.5,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","ClearSounds CSC500 Amplified Landline Phone with Speakerphone and Photo Frame Buttons - Up to 40dB Amplification, T-Coil Hearing Aid Compatible"
landline phone,electronics,29.97,2.43,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Retro Design Corded Landline Phone - Classic Vintage Old Fashioned Rotary Dial Style Desk Table Home Office Coiled Cord Handset w/ Button Dialing, Standard Telephone Jack - Pyle PPRETRO25RD (Red)"
landline phone,electronics,19.89,1.09,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",KerLiTar K-P041 Basic Corded Phone with Redial Mute Function Landline Telephone(White)
landline phone,electronics,16.99,1.35,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Desktop Corded Telephone with Caller Number Display, DTMF/FSK Dual System, Wired Landline Phone for Home/Hotel/Office, Adjustable Volume, Real Time Date&Week Display, Adjustable LCD Brightness "
landline phone,electronics,55.99,2.85,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Panasonic KX-TG744 Link2Cell Cordless Bluetooth Landline Phone with Enhanced Noise Reduction and Digital Answering Machine - 4 Handsets, Black"
landline phone,electronics,16.99,0.8,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Aibecy Mini Desktop Corded Landline Phone Fixed Telephone Wall Mountable Supports Mute/Pause/Hold/Reset/Flash/Redial Functions for Home Hotel Office Bank Call Center
landline phone,electronics,44.99,1.9,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Future Call FC1007SP Photo Dialer Landline Desk Phone
landline phone,electronics,20.39,0.66,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Corded Telephone, Caller ID Telephone Corded Phone, with Handset Volume Control Landline Fashion Extension Telephone for Home or Hotel(Red)"
landline phone,electronics,21.99,1.36,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Corded Telephone, Home Hotel Wired Corded Desktop Phone Caller ID Office Landline Fixed Telephones with English Display DTMF/FSK Support (White)"
landline phone,electronics,19.49,0.64,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Fashion FSK/DTMF Standard Corded Phone Landline Phone with Caller ID, Support Callback Function and One-Key Replay Function, Suitable for Home or Office"
landline phone,electronics,24.09,1.41,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","Landline Telephone, Home Office Telephone Battery-Free Desktop Landline Caller ID Display Fixed Phone (White)"
landline phone,electronics,19.49,1.04,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation","fosa Corded Phone with Caller ID Display, Home Hotel Wired Desktop Wall Phone Office Landline Telephone, FSK/DTMF Dual System(White)"
landline phone,electronics,19.95,1.22,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",Emerson EM300WH Big Button Phone for Elderly Seniors Landline Corded Phone with Speakerphone (with Caller ID)
landline phone,electronics,23.99,1.49,"curbside collection, hazardous waste facility, dumpster rental","tech firm recycling program, donation",TelPal Big Button Corded Phone for Elderly Caller ID Landline Telephone for Seniors Amplified Phones for Hearing Impaired Seniors with Loud Handsfree Speakerphone
